# version=1
# source_sha256=d517169e57f1d6254682c03dec5c254b5101ccd787d191f639b0cac1e8a616c4
# destination_sha256=f5e133e8eca8eb1a02e21a7d1afbb44d082e384a38d39db58a694371fa583bbe
# rows=1280
source_address	destination_address	function_name	evidence	review_flags	similarity	confidence	association_votes	source_length	destination_length	source_callers	destination_callers	source_callees	destination_callees	correlator	audit_comment
0040ae80	00444adc	ship_intelligence	WC1-fuzzy-followup		0.466	0.713	0	181	364	DispatchTbl0059d100Fn3880@00413880	DispatchTbl0059d100Fn3880@0041e276	fail@004098c0|coming_home@004098d0|run_away@004099c0|wingman_mission@0040a130|kilrathi_patrol@0040a360|imperial_wingleader@0040a400|reach_warp@0040a670|warp_arrival@0040a710|escort_mission@0040a7d0|strike_mission@0040aac0|defend_mission@0040ac00|rendezvous_mission@0040ad80|inherit_leader_mission@00423530|regulate_turn@00433de0	FUN_0041e945@0041e945|approach_cruise_speed@0042a754|inherit_leader_mission@0042af60|alter_tactic@004429a7|strike_mission@004429c0|run_away@00442b78|SetStreamerIntensity@00443631|FUN_00443930@00443930|reach_warp@00443dbd|remove_nav_pointer@00443e8c|warp_arrival@00443ee9|escort_mission@00443fe4|load_ship@00444420|defend_mission@0044472c|rendezvous_mission@00444966	Manual Match	[WC1 transfer] WC1-fuzzy-followup from ship_intelligence @0040ae80; structural=0.466, composite=0.7133, graph=3/0, candidates=1
0040af70	00444c80	orbit_sphere	WC1-fuzzy-followup		0.508	0.618	0	149	220	tanker_intelligence@0040b010|destroyer_intelligence@0040b0c0	tanker_intelligence@00444d5c|destroyer_intelligence@00444e51	distance_from_point@00419210|point_ship_at_point@00419660|point_perpendicular_to_point@00419810|trim_goals@004225c0|no_goal@00422830	point_ship_at_point@0040b805|point_capital_ship_at_object@0040bca9|point_perpendicular_to_point@0040bd58|trim_goals@00429bf0|no_goal@0042a003	Manual Match	[WC1 transfer] WC1-fuzzy-followup from orbit_sphere @0040af70; structural=0.5078, composite=0.6178, graph=1/0, candidates=1
0040b010	00444d5c	tanker_intelligence	WC1-fuzzy-very-low		0.32	0.391	0	165	245	capital_ship_intelligence@0040b140	DecompressPacketSection@00445aac	orbit_sphere@0040af70|point_capital_ship_at_object@004196c0|fire@004202d0|signed_random@004220f0|no_goal@00422830|approach_cruise_speed@00422e50|approach_full_speed@00422e80|attacker_in_range@004232b0|RandomBelowOrEqual@00434d50	get_facing_range_from_point@0040b92f|maintain_formation@0040bd0e|fire@00414dc0|signed_random@00429581|no_goal@0042a003|approach_cruise_speed@0042a754|approach_full_speed@0042a788|ParseMouthAnimation@0042abce|orbit_sphere@00444c80|RandomBelowOrEqual@004619a1	Manual Match	[WC1 transfer] WC1-fuzzy-very-low from tanker_intelligence @0040b010; structural=0.3199, composite=0.3909, graph=1/1, candidates=1
0040b0c0	00444e51	destroyer_intelligence	WC1-callgraph-propagated		1.0	2.3	0	69	86	capital_ship_intelligence@0040b140	object_collision@00445087|DecompressPacketSection@00445aac	orbit_sphere@0040af70|fire_turrets@00420aa0|approach_half_speed@00422e10|approach_cruise_speed@00422e50	fire_turrets@004159db|approach_half_speed@0042a71d|approach_cruise_speed@0042a754|orbit_sphere@00444c80	Manual Match	[WC1 transfer] WC1-callgraph-propagated from destroyer_intelligence @0040b0c0; support=2 (out=2, in=0), margins=2/1, degree=5/6
0040b110	00444ea7	stationary_intelligence	WC1-manual-verified				0							Manual Match	[WC1 transfer] Reviewed unequal-gap order match confirmed by target body semantics and binary-comp; insertion/deletion traps were excluded. WC1 0x40B110 -> WC2 0x444EA7 (stationary_intelligence).
0040b140	00445aac	capital_ship_intelligence	WC1-manual-verified				0							Manual Match	[WC1 transfer] Reviewed unequal-gap order match confirmed by target body semantics and binary-comp; insertion/deletion traps were excluded. WC1 0x40B140 -> WC2 0x445AAC (capital_ship_intelligence).
0040b320	00445d9a	futurion_intelligence	WC1-fuzzy-low		0.528	0.718	0	127	206	ScanTbl0059d100Fn2820@00412820|DispatchTbl0059d100Fn3880@00413880	ScanTbl0059d100Fn2820@0041c7ed|DispatchTbl0059d100Fn3880@0041e276	ship_vs_ship@004193b0	get_facing_range_from_point@0040b92f	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 0040b320; structural=0.5279, composite=0.7179, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=low. Verify manually.
0040b430	00445e68	heat_seeking_missile_intelligence	WC1-callgraph-propagated		0.545	3.1	0	317	715	DispatchTbl0059d100Fn3880@00413880	DispatchTbl0059d100Fn3880@0041e276	get_ship_max_velocity@004181c0|get_facing_range_from_object@00419310|point_ship@00419620|sort_viable_target_list@0041e860|explode@00420040	get_facing_range_from_object@0040a3a0|distance_from_object@0040b85c|get_facing_range_from_point@0040b92f|point_ship@0040bc6b|point_ship_at_object@0040bce8|FUN_0041195f@0041195f|explode@00414835	Manual Match	[WC1 transfer] WC1-callgraph-propagated from heat_seeking_missile_intelligence @0040b430; support=3 (out=2, in=1), margins=1/0, degree=6/8
0040b570	00446133	FF_missile_intelligence	WC1-callgraph-propagated		0.667	3.1	0	249	610	DispatchTbl0059d100Fn3880@00413880	DispatchTbl0059d100Fn3880@0041e276	get_ship_max_velocity@004181c0|distance_from_object@00419260|point_ship@00419620|sort_viable_target_list@0041e860	get_facing_range_from_object@0040a3a0|distance_from_object@0040b85c|point_ship@0040bc6b|point_ship_at_object@0040bce8|FUN_0041195f@0041195f	Manual Match	[WC1 transfer] WC1-callgraph-propagated from FF_missile_intelligence @0040b570; support=3 (out=2, in=1), margins=0/1, degree=5/6
0040b3a0	00446474	mine_intelligence	WC1-fuzzy-low		0.518	0.708	0	130	222	DispatchTbl0059d100Fn3880@00413880	DispatchTbl0059d100Fn3880@0041e276	distance_from_object@00419260|explode@00420040|RandomBelowOrEqual@00434d50	distance_from_object@0040b85c|explode@00414835|RandomBelowOrEqual@004619a1	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 0040b3a0; structural=0.5176, composite=0.7076, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=low. Verify manually.
0042b050	004465a0	PacketLoad	WC1-fuzzy-followup		0.538	0.978	0	234	341	HelperOf41B980B@0041d200|LoadUiFnD250@0041d250|FetchDiskPacketRetrying@0041d2e0	FUN_00464f45@00464f45	SystemDebugPrintf@00425bb0|GetG004763f0Fn5BC0@00425bc0|SetDebugFn5C20@00425c20|exit_squadron@00427370|OpenPacketSection@0042d730|CloseDataFileByHandle@0042d870|IsPushedPacketHandle@0042f9e0|AllocateTaggedMemory@0042fa90|ReadPacketSectionData@00440840|_exit@004499e0	SystemDebugPrintf@0040fdad|GetG004763f0Fn5BC0@0040fe23|SetDebugFn5C20@0040fed9|exit_squadron@00437ab4|OpenPacketSection@0044f010|CloseDataFileByHandle@0044f1c7|IsPushedPacketHandle@00458eed|AllocateTaggedMemory@0045901d|ReadPacketSectionData@00469be0|_exit@0046e7f0	Manual Match	[WC1 transfer] WC1-fuzzy-followup from PacketLoad @0042b050; structural=0.5379, composite=0.9779, graph=4/0, candidates=1
0041c740	00446910	DosStrcat	WC1-callgraph-propagated		0.8	2.2	0	30	55	AddPCName@00404e10|DispatchUiFn15C0@004315c0	DispatchUiFn15C0@00448136	DosStrchr@00435450|DosStrcpy@00435470	DosStrchr@00462486|ix_system_configure@004624a7	Manual Match	[WC1 transfer] WC1-callgraph-propagated from DosStrcat @0041c740; support=2 (out=1, in=1), margins=1/1, degree=4/3
00407710	00447170	GetShapeFrameExtent	WC1-fuzzy-followup		0.77	0.88	0	49	56	GetLineLength@00403890|DrawUiFn3920@00403920|BlitTbl00465770Fn7750@00407750		GetShapeFrameBounds@00435020	GetShapeFrameBounds@00461df0	Manual Match	[WC1 transfer] WC1-fuzzy-followup from GetShapeFrameExtent @00407710; structural=0.7697, composite=0.8797, graph=1/0, candidates=1
0040f940	004471b0	free_viewport	WC1-fuzzy-medium		0.622	0.872	0	228	332	BriefingMap_DisplayMap@0040e210|BlitUiFnE480@0040e480|RestoreModalTextPanel@0041ab60|BarracksScreen@0041c170|FetchDiskPacketRetrying@0041d2e0|PromptInsertNumberedDisk@0041d760|free_cockpit@004249a0|ShowTrainSimHighScores@004268e0|GetScreenUpdateFlag@004279d0|ResetScreenClipToFullHeight@00427ba0|RecRoom@0043f940	LoadFace@004099a8|FetchDiskPacketRetrying@0040f5b6|RecRoom@00418ffc|BarracksScreen@00419831|FUN_0042ee86@0042ee86|ShowTrainSimHighScores@00436a8f|InitializeConversationViewport@00437cbf|ResetScreenClipToFullHeight@00437d68|BriefingMap_DisplayMap@00451b70|BlitUiFnE480@00451faa|initialize_cockpit@00456b1a|free_cockpit@00458196|AnimateTrainSimTitle@004595aa|funeral_sequence@00459d74|ReleaseFinishedSoundEntries@00465cbc	ReleasePacketHandle@0042fae0|_printf@0044d390	ReleaseTextFont@00459082|_printf@0046e6e0	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 0040f940; structural=0.6221, composite=0.8721, graphSupport=1, graphConflicts=0, targetCollisions=1, confidence=medium. Verify manually.
00431520	00447300	LoadCommPortraitResources	WC1-manual-verified				0							Manual Match	[WC1 transfer] Manual disassembly correction: 00407E40 is the WC2 title presentation (music.r00/field.v00/title.vga and ordered title-stage calls), while 00447300 loads the per-speaker VDU portrait and shared frame used by real_vid_transmit; the prior pilot/password/high-score labels were generic-callgraph collisions. WC1 0x431520 -> WC2 0x447300 (LoadCommPortraitResources).
00430c50	00447369	ResetCommMenuChoices	WC2-manual-verified				0							Manual Match	[WC2 reconstruction] Exact ordered helper between LoadCommPortraitResources and IsCommMenuIdle; clears the seven WC2 choice slots and records menu reuse state.
00430ca0	004473d1	IsCommMenuIdle	WC1-callgraph-single-low		0.709	20.0	0	13	43	BuildCommunicationCommandMenu@00430fc0	BuildCommunicationCommandMenu@00447890			Manual Match	[WC1 transfer] WC1-callgraph-single-low from IsCommMenuIdle @00430ca0; one mapped edge, graph-jaccard=1.0, degree-similarity=1.0, rank-margins=3.0/14.0, instruction-diff=0.7085
00430cb0	004473fc	AppendCommMenuChoice	WC1-order-exact				0							Manual Match	[WC1 transfer] Preserved positional order inside an equal-count gap bounded by trusted WC1/WC2 anchors. WC1 0x430CB0 -> WC2 0x4473FC (AppendCommMenuChoice).
00430d30	00447479	SendCommMenuChoice	WC1-order-exact				0							Manual Match	[WC1 transfer] Preserved positional order inside an equal-count gap bounded by trusted WC1/WC2 anchors. WC1 0x430D30 -> WC2 0x447479 (SendCommMenuChoice).
00430d50	004474ca	OpenCommMenuForTarget	WC1-fuzzy-low		0.52	0.71	0	35	42	BuildCommunicationRecipientMenu@00430e90|BuildCommunicationCommandMenu@00430fc0	BuildCommunicationRecipientMenu@00447629|BuildCommunicationCommandMenu@00447890	CockpitMessage@004142b0	InputRoutine01@004388f5	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00430d50; structural=0.5204, composite=0.7104, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=low. Verify manually.
00430d80	004474f4	IsCommChoiceMenuOpen	WC1-manual-verified				0							Manual Match	[WC1 transfer] Anchored function-order alignment validated by binary-comp; only candidates scoring at least 80 percent were accepted. WC1 0x430D80 -> WC2 0x4474F4 (IsCommChoiceMenuOpen).
00430dc0	00447526	OpenCommRecipientMenu	WC1-fuzzy-very-low		0.496	0.551	0	23	30	HandleCommunicationMenuRequest@00431240	HandleCommunicationMenuRequest@00447de3	push_mode@004148a0|SetPendingMenuAction@00430db0	DrawTextInputCursor@00439369	Manual Match	[WC1 transfer] WC1-fuzzy-very-low from OpenCommRecipientMenu @00430dc0; structural=0.4958, composite=0.5508, graph=1/1, candidates=1
00430de0	00447544	CloseCommChoiceMenu	WC1-manual-verified				0							Manual Match	[WC1 transfer] Reviewed unequal-gap order match confirmed by target body semantics and binary-comp; insertion/deletion traps were excluded. WC1 0x430DE0 -> WC2 0x447544 (CloseCommChoiceMenu).
00430e10	0044756f	wingman_dead	WC1-callgraph-propagated		1.0	2.1	0	17	44	CanOpenCommMenu@00430e50|BuildCommunicationRecipientMenu@00430e90	CanOpenCommMenu@004475d3|BuildCommunicationRecipientMenu@00447629			Manual Match	[WC1 transfer] WC1-callgraph-propagated from wingman_dead @00430e10; support=2 (out=0, in=2), margins=0/1, degree=2/2
00430e30	0044759b	have_target	WC1-manual-verified				0							Manual Match	[WC1 transfer] Preserved compilation-unit order between trusted anchors and direct binary-comp validation; all selected candidates score at least 80%, including 26 exact matches. WC1 0x430E30 -> WC2 0x44759B (have_target).
00430e50	004475d3	CanOpenCommMenu	WC1-callgraph-single		0.472	2.5	0	29	60	HandleCommunicationMenuRequest@00431240	HandleCommunicationMenuRequest@00447de3	wingman_dead@00430e10|have_target@00430e30	wingman_dead@0044756f|FUN_0044759b@0044759b	Manual Match	[WC1 transfer] WC1-callgraph-single from CanOpenCommMenu @00430e50; one mapped edge, unique source/target candidate; graph-jaccard=0.5, degree=3/3, instruction-diff=0.4719
00430e70	0044760f	SelectCommRecipient	WC1-manual-verified				0							Manual Match	[WC1 transfer] Preserved compilation-unit order between trusted anchors and direct binary-comp validation; all selected candidates score at least 80%, including 26 exact matches. WC1 0x430E70 -> WC2 0x44760F (SelectCommRecipient).
00430e90	00447629	BuildCommunicationRecipientMenu	WC1-fuzzy-followup		0.338	0.448	0	293	615	RefreshCommunicationMenu@00431200	RefreshCommunicationMenu@00447d85	any_enemy@00423070|ResetCommMenuChoices@00430c50|AppendCommMenuChoice@00430cb0|SendCommMenuChoice@00430d30|OpenCommMenuForTarget@00430d50|wingman_dead@00430e10|have_target@00430e30|SelectCommRecipient@00430e70	any_enemy@0042aa0d|SendCommMenuChoice@00447369|FUN_004473fc@004473fc|have_target@00447479|OpenCommMenuForTarget@004474ca|wingman_dead@0044756f|FUN_0044759b@0044759b|ScaleNavMapMarkerSize@0044760f	Manual Match	[WC1 transfer] WC1-fuzzy-followup from BuildCommunicationRecipientMenu @00430e90; structural=0.3375, composite=0.4475, graph=2/2, candidates=1
00430fc0	00447890	BuildCommunicationCommandMenu	WC1-fuzzy-followup		0.327	0.395	0	569	1269	RefreshCommunicationMenu@00431200	RefreshCommunicationMenu@00447d85	any_enemy@00423070|evaluate_damage@00423c00|ResetCommMenuChoices@00430c50|IsCommMenuIdle@00430ca0|SendCommMenuChoice@00430d30|OpenCommMenuForTarget@00430d50|IsCommChoiceMenuOpen@00430d80|CloseCommChoiceMenu@00430de0|have_target@00430e30	get_facing_range_from_point@0040b92f|any_enemy@0042aa0d|SendCommMenuChoice@00447369|IsCommMenuIdle@004473d1|have_target@00447479|OpenCommMenuForTarget@004474ca|CloseCommChoiceMenu@004474f4|update_vid_disp@00447544|FUN_0044759b@0044759b|FUN_0046e1b0@0046e1b0|FUN_0046e1c0@0046e1c0	Manual Match	[WC1 transfer] WC1-fuzzy-followup from BuildCommunicationCommandMenu @00430fc0; structural=0.3271, composite=0.3948, graph=2/3, candidates=1
00431200	00447d85	RefreshCommunicationMenu	WC1-fuzzy-low		0.565	0.745	0	63	94	HandleCommunicationMenuRequest@00431240|Chosen_communicate_option@00431350	update_VDUs@0043f2f5|SelectCockpitVduMode@0043f8cd|HandleCommunicationMenuRequest@00447de3|Chosen_communicate_option@00447ef5	DebugNoBodyStub@004149c0|IsCommChoiceMenuOpen@00430d80|GetPendingMenuAction@00430da0|BuildCommunicationRecipientMenu@00430e90|BuildCommunicationCommandMenu@00430fc0	DebugNoBodyStub@00439500|CloseCommChoiceMenu@004474f4|BuildCommunicationRecipientMenu@00447629|BuildCommunicationCommandMenu@00447890	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00431200; structural=0.565, composite=0.745, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=low. Verify manually.
00431240	00447de3	HandleCommunicationMenuRequest	WC1-fuzzy-low		0.536	0.726	0	66	100	show_communications_disp@00431290	show_communications_disp@00447e47	GetCombatFn49F0@004149f0|ResetCommMenuChoices@00430c50|IsCommChoiceMenuOpen@00430d80|OpenCommRecipientMenu@00430dc0|CloseCommChoiceMenu@00430de0|CanOpenCommMenu@00430e50|RefreshCommunicationMenu@00431200	GetCombatFn49F0@0043952e|SendCommMenuChoice@00447369|CloseCommChoiceMenu@004474f4|OpenCommRecipientMenu@00447526|update_vid_disp@00447544|CanOpenCommMenu@004475d3|RefreshCommunicationMenu@00447d85	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00431240; structural=0.536, composite=0.726, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=low. Verify manually.
00431290	00447e47	show_communications_disp	WC1-fuzzy-very-low		0.341	0.409	0	184	174	update_VDUs@00417b70|SelectCockpitVduMode@00417f60	update_VDUs@0043f2f5|SelectCockpitVduMode@0043f8cd	DrawFormattedText@00413c40|set_new_vdu@00414910|DrawTextAt@0041d5f0|IsCommChoiceMenuOpen@00430d80|HandleCommunicationMenuRequest@00431240|DrawSpriteDefault@00441400	DrawTextAt@0040f96e|InitializeTextContextFromFont@0042067f|set_new_vdu@004393e1|CloseCommChoiceMenu@004474f4|HandleCommunicationMenuRequest@00447de3	Manual Match	[WC1 transfer] WC1-fuzzy-very-low from show_communications_disp @00431290; structural=0.3409, composite=0.4092, graph=1/1, candidates=1
00431350	00447ef5	Chosen_communicate_option	WC1-callgraph-propagated		1.0	3.2	0	163	270	HandleDebugCheatKeys@00429160	HandleDebugCheatKeys@0046733d	PlaySfxWaveFileByNumber@0042ef30|ScanTbl0059ce60FnF3F0@0042f3f0|GetPendingMenuAction@00430da0|CloseCommChoiceMenu@00430de0|SelectCommRecipient@00430e70|RefreshCommunicationMenu@00431200	ScanTbl0059ce60FnF3F0@00421f86|update_vid_disp@00447544|ScaleNavMapMarkerSize@0044760f|RefreshCommunicationMenu@00447d85|PlaySfxWaveFileByNumber@0045373b	Manual Match	[WC1 transfer] WC1-callgraph-propagated from Chosen_communicate_option @00431350; support=3 (out=2, in=1), margins=1/1, degree=7/6
00431400	00448008	IssueQuickCommCommand	manual-verified				0							Manual Match	[WC1 transfer] WC2 function dispatches an immediate recipient/command pair and updates the enemy-taunt command base; order identity retained but the old operational name was misleading WC1 0x431400 -> WC2 0x448008 (IssueQuickCommCommand).
00431410	0044804a	FreeCommDisplayResources	WC1-order-exact				0							Manual Match	[WC1 transfer] Preserved positional order inside an equal-count gap bounded by trusted WC1/WC2 anchors. WC1 0x431410 -> WC2 0x44804A (FreeCommDisplayResources).
00431470	00448070	EndCommSessionWithWingman	WC1-fuzzy-low		0.539	0.729	0	67	86	vid_transmit@00417910|EndCommMenu@004314c0	vid_transmit@0043ecd9|EndCommMenu@004480c6	get_mode@004147e0|pop_mode@004148e0|malf_noise@00416e20|FreeCommDisplayResources@00431410	get_mode@00439264|push_mode@004393b3|malf_noise@0043d9da|GetShipAiFn2410@0044804a	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00431470; structural=0.5392, composite=0.7292, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=low. Verify manually.
004314c0	004480c6	EndCommMenu	WC1-fuzzy-low		0.553	0.731	0	37	58	BlitUiFnE480@0040e480|GetCombatFn4A20@00414a20|GetUiFn6480@00416480|vdu_pop_all@00417f10|initialize_cockpit@00423e90|GetScreenUpdateFlag@004279d0|HandleDebugCheatKeys@00429160	GetCombatFn4A20@00439588|FUN_0043c64d@0043c64d|vid_transmit@0043ecd9|vdu_pop_all@0043f862|BlitUiFnE480@00451faa|initialize_cockpit@00456b1a|ReleaseFinishedSoundEntries@00465cbc|HandleDebugCheatKeys@0046733d	get_mode@004147e0|DoCombatFn49E0@004149e0|EndCommSessionWithWingman@00431470	get_mode@00439264|DoLocalFn8600@0043951a|DoCombatFn49E0@0043c5b0|EndCommSessionWithWingman@00448070	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 004314c0; structural=0.5531, composite=0.7306, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=low. Verify manually.
004314f0	00448100	ShowCentredPrompt	WC1-fuzzy-followup		0.562	0.672	0	44	54	DrawTbl0059d650Fn16E0@004316e0	DrawTbl0059d650Fn16E0@004482ca	SetHudMessageText@00416de0|DosStrcpy@00435470	SetHudMessageText@0043d956|ix_system_configure@004624a7	Manual Match	[WC1 transfer] WC1-fuzzy-followup from ShowCentredPrompt @004314f0; structural=0.5616, composite=0.6716, graph=1/0, candidates=6
004315c0	00448136	DispatchUiFn15C0	WC1-fuzzy-very-low		0.449	0.489	0	237	363	DrawTbl0059d650Fn16E0@004316e0	DrawTbl0059d650Fn16E0@004482ca	DosStrcat@0041c740|DosStrchr@00435450|DosStrlen@004354d0	DosStrcat@00446910|DosStrchr@00462486|DosStrlen@0046250b	Manual Match	[WC1 transfer] WC1-fuzzy-very-low from DispatchUiFn15C0 @004315c0; structural=0.4494, composite=0.4894, graph=0/0, candidates=1
004316e0	004482ca	DrawTbl0059d650Fn16E0	WC1-fuzzy-followup		0.344	0.605	0	520	672	GetG00469e2cFn7AC0@00417ac0	npc_communication@0043e5da|GetG00469e2cFn7AC0@0043f042	push_mode@004148a0|malf_noise@00416e20|GetCombatFn8E70@00428e70|DoLocalFn0BC0@00430bc0|HelperOf40C1C0D@00430bf0|ShowCentredPrompt@004314f0|LoadShipAiFn1520@00431520|DispatchUiFn15C0@004315c0|DrawSpriteDefault@00441400|_sprintf@00449bb0	FUN_0040f40e@0040f40e|DrawSpriteDefault@004266e7|DrawTextInputCursor@00439369|FUN_0043d9ab@0043d9ab|malf_noise@0043d9da|LoadAnswerPromptAndResponse@00447300|ShowCentredPrompt@00448100|DispatchUiFn15C0@00448136|DoLocalFn0BC0@0044f52e|FUN_00464f25@00464f25|FUN_004672c5@004672c5|FUN_0046e1b0@0046e1b0|FUN_0046e1c0@0046e1c0|_sprintf@0046e5f0|__itoa@0047f010	Manual Match	[WC1 transfer] WC1-fuzzy-followup from DrawTbl0059d650Fn16E0 @004316e0; structural=0.3435, composite=0.6052, graph=3/1, candidates=1
00410740	0044ade0	LoopUiFn0740	WC1-fuzzy-very-low		0.469	0.544	0	737	1044	DispatchTbl0059c014Fn0AF0@00410af0|DispatchTbl0059b9e0Fn17D0@004117d0	DispatchTbl0059c014Fn0AF0@00419d01|DispatchTbl0059b9e0Fn17D0@0041ae40	SetTbl0059bce0Fn8330@00418330|SetTbl0059c490Fn8420@00418420|zero_vector@004185f0|AddFixedVectors@00418620|ComputeVectorDelta@00418680|ScaleFixedVector@004186b0|initialize_cockpit@00423e90|GetScreenUpdateFlag@004279d0|ReturnConst3E8000v1@0042fb30|Vector_magnitude@00434f20	SetTbl0059bce0Fn8330@0040a691|offset_location@0040a774|zero_vector@0040aa0b|AddFixedVectors@0040aa6a|ComputeVectorDelta@0040aae6|dot_product@0040ab24|initialize_cockpit@00456b1a|ReturnConst3E8000v1@00459149|Vector_magnitude@00461c71|ReleaseFinishedSoundEntries@00465cbc	Manual Match	[WC1 transfer] WC1-fuzzy-very-low from LoopUiFn0740 @00410740; structural=0.4689, composite=0.5439, graph=1/1, candidates=1
0040b670	0044b200	set_sphere_point	WC1-callgraph-propagated		1.0	2.2	0	38	57	ScanTbl0046c97bFnC4E0@0040c4e0|SetTbl0059dd90FnC5E0@0040c5e0|Build_objective_list@0040ced0	ScanTbl0046c97bFnC4E0@0044da2f|SetTbl0059dd90FnC5E0@0044db7e|Build_objective_list@0044fe9f	AddFixedVectors@00418620	AddFixedVectors@0040aa6a	Manual Match	[WC1 transfer] WC1-callgraph-propagated from set_sphere_point @0040b670; support=2 (out=0, in=2), margins=1/1, degree=4/4
0040b6a0	0044b239	is_alive	WC1-order-exact		0.244	10.0	0	90	30	ScanTbl0046c956FnB7A0@0040b7a0|GetTbl0046c96aFnC800@0040c800	free_ship@0044ba73|GetTbl0046c96aFnC800@0044e187	ace_status@00422010		Manual Match	[WC1 transfer] WC1-order-exact from is_alive @0040b6a0; exact unmatched order between set_sphere_point and check_futurion; gap=1, structural_similarity=0.2442
0040b700	0044b257	check_futurion	WC1-fuzzy-medium		0.816	1.006	0	48	70	GetTbl0046c96aFnC800@0040c800	GetTbl0046c96aFnC800@0044e187			Manual Match	[WC1 transfer] Fuzzy structural match from WC1 0040b700; structural=0.8156, composite=1.0056, graphSupport=0, graphConflicts=0, targetCollisions=2, confidence=medium. Verify manually.
0040b730	0044b2e2	init_mission	WC1-callgraph-propagated		0.333	2.1	0	101	429	GameFlow@0040f4b0|RunTrainSim@00427080|main@004274e0	RunAnimationDemoLoop@00409c1a|GameFlow@0046591a	LoadMissionData@004059b0|ScanTbl0046c956FnB7A0@0040b7a0|LoadUiFn3D80@00423d80|LoopCombatFn45B0@004245b0|init_3Space_objects@00424a80	FUN_0040f40e@0040f40e|LoadBriefingRoom@004401c0|FUN_0044b29d@0044b29d|free_ship@0044ba73|check_for_collision@004569c8|LoopCombatFn45B0@004577d7|triumph@00458467	Manual Match	[WC1 transfer] WC1-callgraph-propagated from init_mission @0040b730; support=2 (out=1, in=1), margins=1/0, degree=8/9
0040b7a0	0044ba73	prepare_mission	WC1-order-semantics-verified				0							Manual Match	[WC1 transfer] Preserved compilation-unit order, matching parameters, globals, control flow, and surrounding calls. WC1 0x40B7A0 -> WC2 0x44BA73 (prepare_mission).
0040b940	0044bcf7	release_all_capital_ship_shapes	WC1-manual-verified				0							Manual Match	[WC1 transfer] Preserved ship-resource lifecycle order and target call chain: load/free ship use the WC2 five-slot 0x16-byte cache, followed by free/load-all, slot lookup, sphere shape refresh, and action-sphere setup; FreeShapeSet is independently confirmed by its descriptor-list walk and call sites. WC1 0x40B940 -> WC2 0x44BCF7 (release_all_capital_ship_shapes).
0040b990	0044bd83	release_capital_ship_shapes	WC1-manual-verified				0							Manual Match	[WC1 transfer] Preserved ship-resource lifecycle order and target call chain: load/free ship use the WC2 five-slot 0x16-byte cache, followed by free/load-all, slot lookup, sphere shape refresh, and action-sphere setup; FreeShapeSet is independently confirmed by its descriptor-list walk and call sites. WC1 0x40B990 -> WC2 0x44BD83 (release_capital_ship_shapes).
0040b9f0	0044bee5	load_ship	WC1-manual-verified				0							Manual Match	[WC1 transfer] Preserved ship-resource lifecycle order and target call chain: load/free ship use the WC2 five-slot 0x16-byte cache, followed by free/load-all, slot lookup, sphere shape refresh, and action-sphere setup; FreeShapeSet is independently confirmed by its descriptor-list walk and call sites. WC1 0x40B9F0 -> WC2 0x44BEE5 (load_ship).
0040bc70	0044c796	free_ship	WC1-manual-verified				0							Manual Match	[WC1 transfer] Preserved ship-resource lifecycle order and target call chain: load/free ship use the WC2 five-slot 0x16-byte cache, followed by free/load-all, slot lookup, sphere shape refresh, and action-sphere setup; FreeShapeSet is independently confirmed by its descriptor-list walk and call sites. WC1 0x40BC70 -> WC2 0x44C796 (free_ship).
0040be20	0044cc84	free_all_slots	WC1-manual-verified				0							Manual Match	[WC1 transfer] Preserved ship-resource lifecycle order and target call chain: load/free ship use the WC2 five-slot 0x16-byte cache, followed by free/load-all, slot lookup, sphere shape refresh, and action-sphere setup; FreeShapeSet is independently confirmed by its descriptor-list walk and call sites. WC1 0x40BE20 -> WC2 0x44CC84 (free_all_slots).
0040be60	0044cce1	load_all_slots	WC1-manual-verified				0							Manual Match	[WC1 transfer] Preserved ship-resource lifecycle order and target call chain: load/free ship use the WC2 five-slot 0x16-byte cache, followed by free/load-all, slot lookup, sphere shape refresh, and action-sphere setup; FreeShapeSet is independently confirmed by its descriptor-list walk and call sites. WC1 0x40BE60 -> WC2 0x44CCE1 (load_all_slots).
