source_file	source_name	mapping_name	wc1_address	wc2_address	evidence	review_flags	binary_similarity	similarity_band
src/cockpt.c	draw_3d_scanner	draw_3d_scanner	00415CE0	0043B7C0	function order; parameter shape; unique BriefingMap_DisplayMap caller; scanner helper anchors; assembly control flow		96.66	ge90
src/geom.c	WrapDegrees	DoLocalFn8560	00418560	0040A925	WC1-fuzzy-medium		96.67	ge90
src/spc.c	rotate_object	GetTbl0059b2a0Fn2920	00412920	0041CB3C	WC1-fuzzy-low		96.67	ge90
src/hudmsg.c	ApplyCannedSceneMusicRecord	ApplyCannedSceneMusicRecord		00446D0D	WC2-only		96.67	ge90
src/brains.c	set_up_next_wave	set_up_next_wave	0040C3C0	0044D888	WC1-callgraph-propagated		96.67	ge90
src/eventmgr.c	RefreshMouseCursorDisplay	BlitUiFn6060	00436060	004638F1	WC1-fuzzy-followup		96.67	ge90
src/ship.c	internal_damage	internal_damage	0041EE20	004128A7	WC1-fuzzy-followup		96.69	ge90
src/disk.c	WaitForSceneAdvance	WaitForSceneAdvance	0041DBA0	00409120	WC1-fuzzy-very-low		96.70	ge90
src/personnel.c	RunPilotDatabaseMenu	RunPilotDatabaseMenu		00436A8F	WC2-only		96.70	ge90
src/eventmgr.c	set_up_screen_viewport	set_up_screen_viewport	00436740	004648C5	WC1-fuzzy-medium		96.74	ge90
src/logic.c	ships_within_range	ships_within_range	00423260	0042AB81	WC1-callgraph-single-low		96.77	ge90
src/screen.c	IsPushedPacketHandle	IsPushedPacketHandle	0042F9E0	00458EED	WC1-callgraph-single		96.77	ge90
src/main.c	HandleFleetOverviewInput	HandleFleetOverviewInput		0045E9F0	WC2-only		96.82	ge90
src/brains.c	imperial_wingman	imperial_wingman	00409F80	004433B1	WC1-fuzzy-followup		96.83	ge90
src/brains.c	mine_intelligence	mine_intelligence	0040B3A0	00446474	WC1-fuzzy-low		96.83	ge90
src/screens.c	ReleaseCutsceneMusicNodes	ReleaseCutsceneMusicNodes		0042CFDB	WC2-only		96.85	ge90
src/personnel.c	HighlightTransferredPilot	ConfirmQuitWingCommander	0041BF10	00434F7D	WC1-callgraph-propagated		96.88	ge90
src/dib.c	MarkDibDirty	MarkDibDirty	00432960	0045DB8C	WC2-manual-verified		96.88	ge90
src/ix/dspv.cpp	ix_dspv_set_active	ix_dspv_set_active	004467C5	0048A235	WC1-auto-vt		96.88	ge90
src/ix/dspv.cpp	ix_dspv_clear_flag4	ix_dspv_clear_flag4	0044688E	0048A2FE	WC1-auto-vt		96.88	ge90
src/ix/dspv.cpp	ix_dspv_get_flags	ix_dspv_get_flags	004468F2	0048A362	WC1-auto-vt		96.88	ge90
src/ix/dsps.cpp	ix_dsps_get_flags	ix_dsps_get_flags	00445A0B	0048B26B	WC1-auto-vt		96.88	ge90
src/cockpt.c	auto_pilot_valid	auto_pilot_valid	00414380	00438ADD	WC1-callgraph-propagated		96.90	ge90
src/nav.c	GetViewportIntersection	GetViewportIntersection		004651B7	WC2-only		96.91	ge90
src/spc.c	rotate_eye_to_goal	rotate_eye_to_goal	00410A30	00419C10	WC1-manual-verified		96.92	ge90
src/ship.c	GetAdaptiveTurnRate	GetAdaptiveTurnRate		00410289	WC2-only		96.97	ge90
src/spc.c	animate_object	SoundTbl0059de40Fn2E30	00412E30	0041D2DA	WC1-fuzzy-followup		96.97	ge90
src/logic.c	is_ship_tailing_player_target	is_ship_tailing_player_target	004229B0	0042A1C5	WC1-callgraph-propagated		96.97	ge90
src/brains.c	run_away	run_away	004099C0	00442B78	WC1-fuzzy-low		96.97	ge90
src/winmain.c	TrackFreedHeapBlock	TrackFreedHeapBlock		00455715	WC2-only		96.97	ge90
src/logic.c	ToggleTargetCameraTracking	ToggleTargetCameraTracking		00460498	WC2-only		97.00	ge90
src/screens.c	PanToScreen	PanToScreen	00439430	00433410	WC1-fuzzy-very-low		97.03	ge90
src/personnel.c	InitializeCampaignChalkboardScreen	InitializeCampaignChalkboardScreen		00433C84	WC2-only		97.06	ge90
src/disk.c	ParseCutsceneContainer	ParseCutsceneContainer		0040E31F	WC2-only		97.07	ge90
src/personnel.c	DrawPersonnelSourceChoices	WarnLoadGameFirst	0041B550	004346E9	WC1-callgraph-propagated		97.10	ge90
src/personnel.c	DrawPersonnelMenuChoices	InitializeTrainSimTextPanel	00426660	004347D6	WC1-callgraph-propagated		97.10	ge90
src/cockpt.c	send_message	send_message	00417420	0043E4A8	WC1-fuzzy-medium		97.10	ge90
src/brains.c	Mwabble	ShipAiState13	00406130	004406BA	WC1-fuzzy-followup		97.10	ge90
src/winmain.c	init_hazard	init_hazard	004013B0	00417AF9	WC1-fuzzy-followup		97.12	ge90
src/smart.c	offset_location	offset_location	00433F50	0041EBC1	WC1-manual-verified		97.14	ge90
src/sound.c	RewriteDiskFileGraphicsExtensions	RewriteDiskFileGraphicsExtensions	0042C510	00432E23	WC1-auto-vt		97.14	ge90
src/sound.c	RewriteCutsceneMusicExtensionForDriver	RewriteCutsceneMusicExtensionForDriver		00432E83	WC2-only		97.14	ge90
src/cockpt.c	DrawHudMessageSlot	DrawHudMessageSlot	004140A0	004385B3	WC1-fuzzy-very-low		97.14	ge90
src/screens.c	UpdateCutscenePlaneObject	UpdateCutscenePlaneObject		0042E3CF	WC2-only		97.17	ge90
src/brains.c	init_ship	GetTbl0046c96aFnC800	0040C800	0044E187	WC1-callgraph-propagated		97.17	ge90
src/hudmsg.c	RecordCannedSceneObjectEvent	RecordCannedSceneObjectEvent		00401FDD	WC2-only		97.20	ge90
src/logic.c	UpdateShipTurretGuns	UpdateShipTurretGuns		0045F7EC	WC2-only		97.20	ge90
src/logic.c	engage	engage	00423A50	0042B6C5	WC1-fuzzy-followup		97.22	ge90
src/nav.c	UpdateInflightNavText	DrawStandardTimeReadout	0040DDA0	0045153A	WC1-fuzzy-medium		97.22	ge90
src/eventmgr.c	SetMouseCursorShape	SetMouseCursorShape	004360F0	00463EEE	WC1-manual-verified		97.22	ge90
src/personnel.c	LocateLegacySaveGame	ConfirmAwakenAfterBadData	0041BF60	00436722	WC1-callgraph-propagated		97.25	ge90
src/cockpt.c	DrawCockpitReadout	DrawCockpitReadout	00413FB0	004384AD	WC1-fuzzy-followup		97.26	ge90
src/eventmgr.c	QueueInputEvent	QueueInputEvent	00435790	004629A7	WC1-manual-verified		97.26	ge90
src/disk.c	DecodeSceneResourceChunk	DecodeSceneResourceChunk		0040E130	WC2-only		97.30	ge90
src/ix/dsp.cpp	ix_dsp_set_master_volume	ix_dsp_set_master_volume	00444DC5	00489E45	WC1-auto-vt		97.30	ge90
src/ix/dspv.cpp	ix_dspv_set_volume	ix_dspv_set_volume	00446B18	0048A588	WC1-auto-vt		97.30	ge90
src/mathfp.c	DrawTextString	DrawTextString	004350F0	00461F22	WC1-fuzzy-high		97.31	ge90
src/dib.c	DIBsetPalette	DIBsetPalette	00432F10	0045E46C	WC1-fuzzy-followup		97.32	ge90
src/nav.c	DrawNavLocationReadout	DrawNavLocationReadout	0040DF70	0045180F	WC1-fuzzy-followup		97.34	ge90
src/nav.c	ShowVictoryScreen	ShowVictoryScreen		00408CC8	WC2-only		97.35	ge90
src/dib.c	DIBunInstall	DIBunInstall	00432680	0045D78C	WC1-manual-verified		97.37	ge90
src/cockpt.c	print_message_text	print_message_text	00416260	0043C364	WC1-manual-verified		97.39	ge90
src/logic.c	InitializeMusicResources	InitializeMusicResources		0045C419	WC2-only		97.40	ge90
src/screens.c	DrawCutsceneTextAt	DrawCutsceneTextAt		0042C0F1	WC2-only		97.42	ge90
src/disk.c	HasShipCockpitGunDisplay	HasShipCockpitGunDisplay		00410192	WC2-only		97.44	ge90
src/logic.c	find_ratio	find_ratio		0042B916	WC2-only		97.44	ge90
src/screens.c	PresentCutsceneFrame	PresentCutsceneFrame		0042C7BC	WC2-only		97.44	ge90
src/dib.c	DIBreInstall	DIBreInstall	004322B0	0045D1BB	WC1-fuzzy-followup		97.44	ge90
src/ix/sample.cpp	IxSample::ix_sample_load_aiff	ix_sample_load_aiff	0044879C	0046B21C	WC1-auto-vt		97.44	ge90
src/brains.c	imperial_formation	imperial_formation	00409D60	00443095	WC1-fuzzy-low		97.45	ge90
src/gr.c	AdvanceViewportWipe	AdvanceViewportWipe		00448D58	WC2-only		97.46	ge90
src/ix/sample.cpp	IxSample::ix_sample_convert_from_ieee_extended	ix_sample_convert_from_ieee_extended	0044914C	0046BBCC	WC1-auto-vt		97.46	ge90
src/dib.c	CachePaletteEntryFromWords	CachePaletteEntryFromWords	00432E30	0045E2DA	WC1-order-exact		97.50	ge90
src/dib.c	DIBerror	DIBerror	00432140	0045D004	WC1-fuzzy-high		97.53	ge90
src/main.c	RunGameApplication	GameFlow	0040F4B0	0046591A	WC1-callgraph-propagated		97.55	ge90
src/spc.c	object_collision	object_collision	004130D0	0041D591	same per-object update-loop caller; collision/vector callee family; 70.78% binary-comp; target 00445087 is capital-ship strike mission case		97.56	ge90
src/dib.c	ReportSpaceFlightMaxFps	ReportSpaceFlightMaxFps	00432050	0045CE9A	WC1-fuzzy-medium		97.56	ge90
src/geom.c	facing_to_object	facing_to_object	004193D0	0040B9B5	WC1-callgraph-propagated		97.62	ge90
src/hudmsg.c	RunSpaceFlight	RunSpaceFlight	0042A190	0046925E	WC1-callgraph-propagated	WC1-review-module-mismatch	97.63	ge90
src/geom.c	recalc_max_velocity	recalc_max_velocity	00418210	0040A481	WC1-fuzzy-low		97.67	ge90
src/smart.c	handle_collisions	handle_collisions	00433D90	0041E860	WC1-manual-verified		97.67	ge90
src/logic.c	report_kilrathi_rout	report_kilrathi_rout	00422640	00429CAD	WC1-fuzzy-low		97.67	ge90
src/ship.c	ProcessEnemyWaveCompletion	ProcessEnemyWaveCompletion		004138A8	WC2-only		97.75	ge90
src/music.c	InitializeSpeechCache	InitializeSpeechCache		0044F84F	WC2-only		97.76	ge90
src/nav.c	ReleaseNearHeapBlock	ReleaseNearHeapBlock	0040E900	00420874	WC1-callgraph-propagated		97.78	ge90
src/cockpt.c	kilrathi_near	kilrathi_near	00414300	0043895F	WC1-fuzzy-very-low		97.78	ge90
src/screen.c	real_vid_transmit	DrawTbl0059d650Fn16E0	004316E0	004482CA	WC1-fuzzy-followup		97.78	ge90
src/eventmgr.c	ServiceInputDevices	ServiceInputDevices		00464D5F	WC2-only		97.78	ge90
src/dib.c	DIBpositionWindow	DIBpositionWindow	00432230	0045D11F	WC1-fuzzy-medium		97.83	ge90
src/ix/streamer.cpp	ix_streamer_find_entry	ix_streamer_find_entry	00443755	0046CD55	WC1-auto-vt		97.83	ge90
src/disk.c	LoadPacketAllocated	LoadUiFnD250	0041D250	0040F49D	WC1-callgraph-propagated		97.85	ge90
src/screens.c	UpdateCutsceneSpriteObject	UpdateCutsceneSpriteObject		0042E553	WC2-only		97.85	ge90
src/hudmsg.c	SetMultimediaTimerCallback	SetMultimediaTimerCallback	0042AFC0	0040A2E7	WC1-fuzzy-medium		97.87	ge90
src/personnel.c	DrawPilotSaveMenuChoices	DrawPilotSaveMenuChoices		004345A1	WC2-only		97.87	ge90
src/smart.c	chase_speed	chase_speed	00434C70	00440571	WC1-callgraph-propagated		97.87	ge90
src/eventmgr.c	PeekInputEvent	PeekInputEvent	00435CE0	004632A5	WC1-manual-verified		97.87	ge90
src/ix/dspv.cpp	ix_dspv_set_buffer	ix_dspv_set_buffer	0044698F	0048A3FF	WC1-auto-vt		97.92	ge90
src/cockpt.c	DrawCalculatingLabel	DrawCalculatingLabel	004150D0	0043A2CD	WC1-fuzzy-followup		97.96	ge90
src/smart.c	goto_formation	goto_formation	00434360	0041F0C5	WC1-fuzzy-low		97.99	ge90
src/hudmsg.c	HandleCannedSceneBufferBoundary	HandleCannedSceneBufferBoundary		00401ACB	WC2-only		98.00	ge90
src/auto.c	function	auto_position	00403F40	004229B9	WC1-callgraph-propagated		98.00	ge90
src/logic.c	detect_enemy_tail	detect_enemy_tail	00422930	0042A108	WC1-fuzzy-very-low		98.00	ge90
src/screen.c	MapPacketHandleToBlock	MapPacketHandleToBlock	0042FA20	00458F5A	WC1-order-exact		98.00	ge90
src/screens.c	RunCutsceneWipeTransition	RunCutsceneWipeTransition		0042C43D	WC2-only		98.02	ge90
src/pload.c	RemoveActiveSoundEntry	RemoveActiveSoundEntry	0042B390	00423FAB	WC1-callgraph-single-low		98.04	ge90
src/music.c	changetrack	changetrack	0042EAD0	00452F90	WC1-fuzzy-very-low		98.04	ge90
src/logic.c	initialize_cockpit	initialize_cockpit	00423E90	00456B1A	WC1-callgraph-propagated		98.04	ge90
src/eventmgr.c	RemoveInputEvent	RemoveInputEvent	00435940	00462D48	WC1-manual-verified		98.04	ge90
src/dib.c	DIBramPalette	DIBramPalette	00432EA0	0045E37C	WC1-fuzzy-followup		98.08	ge90
src/ix/mixer.cpp	ix_mixer_service	ix_mixer_service	004463FC	0048BC5C	WC1-auto-vt		98.09	ge90
src/winmain.c	check_hazards	check_hazards	00401C60	004186A4	WC1-manual-verified		98.11	ge90
src/cockpt.c	HasInRangeGunForTargetLead	HasInRangeGunForTargetLead		0043CE8F	WC2-only		98.11	ge90
src/disk.c	LoadPacketIntoBuffer	LoadPacketIntoBuffer	0041D200	0040F40E	WC1-manual-verified		98.15	ge90
src/cockpt.c	build_your_target_list	build_your_target_list	00416E90	0043DA68	WC1-callgraph-propagated		98.17	ge90
src/hudmsg.c	RecordCannedSceneObjectState	RecordCannedSceneObjectState		00401D79	WC2-only		98.18	ge90
src/brains.c	find_next_ship_turn_slot	find_next_ship_turn_slot	0040C780	0044E09C	WC1-order-semantics-verified		98.18	ge90
src/ix/dspv.cpp	ix_dspv_set_bits_per_sample	ix_dspv_set_bits_per_sample	00446D2C	0048A79C	WC1-auto-vt		98.18	ge90
src/pload.c	RemoveWaveTableEntry	RemoveWaveTableEntry	0042B290	00423E12	WC1-manual-verified		98.21	ge90
src/ship.c	inflict_damage	inflict_damage	0041E9B0	00411C72	WC1-callgraph-propagated		98.22	ge90
src/gr.c	ValidateViewportBounds	ValidateViewportBounds	00440C00	00425A16	WC1-fuzzy-followup		98.25	ge90
src/hudmsg.c	FlushCannedSceneRecordingBuffer	FlushCannedSceneRecordingBuffer		00402385	WC2-only		98.28	ge90
src/brains.c	rendezvous_mission	rendezvous_mission	0040AD80	00444966	WC1-fuzzy-followup		98.28	ge90
src/hudmsg.c	LoadCannedScenePlaybackBuffer	LoadCannedScenePlaybackBuffer		00446F14	WC2-only		98.28	ge90
src/geom.c	CollectActivePaletteIndices	CollectActivePaletteIndices	00418140	004589D0	WC1-manual-verified		98.33	ge90
src/nav.c	MergeAdjacentNearHeapBlocks	MergeAdjacentNearHeapBlocks		004207B0	WC2-only		98.39	ge90
src/cmpgn.c	PromptToContinueCampaign	PromptToContinueCampaign		004099A8	WC2-only		98.43	ge90
src/ix/dsps.cpp	ix_dsps_alloc	ix_dsps_alloc	004451B5	0048AA15	WC1-auto-vt		98.46	ge90
src/gr.c	FinishViewportWipe	FinishViewportWipe		0044A03C	WC2-only		98.51	ge90
src/system.c	LogMemoryUsage	LogMemoryUsage	004272F0	0046579D	WC1-callgraph-propagated	WC1-review-module-mismatch	98.55	ge90
src/nav.c	AnimateTitleOrchestra	AnimateTitleOrchestra		0040815F	WC2-only		98.67	ge90
src/ix/dsps.cpp	ix_dsps_set_volume	ix_dsps_set_volume	00445906	0048B166	WC1-auto-vt		98.72	ge90
src/brains.c	cruise_to_destination	cruise_to_destination	0040A410	00443A08	WC1-fuzzy-followup		98.75	ge90
src/cockpt.c	target_locking	target_locking	00416120	0043C048	WC1-callgraph-propagated		98.82	ge90
src/music.c	TheEndFireWorks	TheEndFireWorks	0042D2A0	0045A300	WC1-fuzzy-very-low		98.82	ge90
src/ship.c	ResolveObjectDestruction	ResolveObjectDestruction		004148F5	WC2-only		98.84	ge90
src/screen.c	ThrottleFrameAndDrawFps	ThrottleFrameAndDrawFps	00431F00	0045CD2C	WC1-fuzzy-very-low		98.86	ge90
src/hudmsg.c	FadeViewportPaletteToColour	FadeViewportPaletteToColour	0042A700	00453820	WC1-fuzzy-very-low		98.88	ge90
src/personnel.c	PollPersonnelMenuInput	PollPersonnelMenuInput		00433AD0	WC2-only		98.90	ge90
src/hudmsg.c	ProcessCannedSceneInput	ProcessCannedSceneInput		00446FC8	WC2-only		98.92	ge90
src/dib.c	DIBslamReal	DIBslamReal	00432970	0045DC33	WC1-fuzzy-followup		98.92	ge90
src/cockpt.c	vdu_polygon	vdu_polygon	00413DA0	00438194	WC1-fuzzy-very-low		98.94	ge90
src/dib.c	DIBwholePaletteFromTriplets	DIBwholePaletteFromTriplets	00433060	0045E667	WC1-fuzzy-followup		98.95	ge90
src/dib.c	DIBwholePaletteFromWords	DIBwholePaletteFromWords	00433120	0045E816	WC1-callgraph-single		98.95	ge90
src/cmpgn.c	UpdateMap	UpdateMap	00405CC0	0042ECCB	function order; parameter shape; unique BriefingMap_DisplayMap caller; scanner helper anchors; assembly control flow		99.00	ge90
src/logic.c	LoadOriginFxDrivers	LoadOriginFxDrivers	00421B10	0045B9D3	WC1-callgraph-propagated		99.00	ge90
src/screens.c	AdvanceSceneFlicStream	AdvanceSceneFlicStream		0042E868	WC2-only		99.08	ge90
src/brains.c	init_intelligence_data	DispatchTbl0059d4b0FnC950	0040C950	0044E44F	WC1-callgraph-propagated		99.15	ge90
src/brains.c	escort_mission	escort_mission	0040A7D0	00443FE4	WC1-fuzzy-followup		99.17	ge90
src/logic.c	main	main	004274E0	0045C558	WC1-fuzzy-very-low		99.22	ge90
src/music.c	DrawConstellationField	DrawConstellationField	0042D500	0045A634	WC1-callgraph-propagated		99.24	ge90
src/screen.c	BuildCommunicationCommandMenu	BuildCommunicationCommandMenu	00430FC0	00447890	WC1-fuzzy-followup		99.27	ge90
src/brains.c	function	load_ship	0040B9F0	0044BEE5	WC1-manual-verified		99.28	ge90
src/brains.c	FF_missile_intelligence	FF_missile_intelligence	0040B570	00446133	WC1-callgraph-propagated		99.30	ge90
src/nav.c	Title_Sequence	Title_Sequence		00407E40	WC2-only		99.31	ge90
src/screens.c	FillRasterEllipse	FillRasterEllipse	0043D1C1	004059BD	WC1-auto-vt		99.32	ge90
src/personnel.c	DrawPersonnelFileSlot	DrawPersonnelFileSlot	00426600	004348C3	WC2-manual-verified		99.33	ge90
src/nav.c	RevealTitleLogo	RevealTitleLogo		00408A88	WC2-only		99.36	ge90
src/screens.c	RunLoadedCutscene	RunLoadedCutscene	00436E30	0042D568	WC2-manual-verified		99.37	ge90
src/logic.c	StoreMissionResultsInCampaignGlobals	StoreMissionResultsInCampaignGlobals		00428EDC	WC2-only		99.42	ge90
src/ship.c	explosion_shock_wave	explosion_shock_wave	0041FEE0	00414025	WC1-callgraph-propagated		99.46	ge90
src/spc.c	house_keep_objects	ScanTbl0059b560Fn2430	00412430	0041BD81	WC1-callgraph-propagated		99.49	ge90
src/spc.c	update_objects_in_space	ScanTbl0059d100Fn2820	00412820	0041C7ED	WC1-callgraph-propagated		99.50	ge90
src/ix/sound.cpp	ix_sound_start	ix_sound_start	00447CD8	0046A758	WC1-auto-vt		99.56	ge90
src/nav.c	PlayTitleConductorCue	PlayTitleConductorCue		004083E6	WC2-only		99.62	ge90
src/screen.c	LoadJoystickCalibrationFile	LoadJoystickCalibrationFile	00431A10	00423480	WC1-fuzzy-high		99.64	ge90
src/ship.c	your_internal_damage	your_internal_damage	0041F220	00413099	WC1-fuzzy-low		99.69	ge90
src/ship.c	fire	fire	004202D0	00414DC0	WC1-fuzzy-followup		99.77	ge90
src/spc.c	new_view	DispatchTbl0059b9e0Fn17D0	004117D0	0041AE40	WC1-fuzzy-very-low		99.80	ge90
src/brains.c	capital_ship_strike_mission	capital_ship_strike_mission		00445087	WC2-only		99.86	ge90
src/screen.c	ConfigureDefaultSpacePalette	ConfigureDefaultSpacePalette		00401840	WC2-only		100.00	exact
src/hudmsg.c	InitializeCannedSceneFrameIndex	InitializeCannedSceneFrameIndex		00401A62	WC2-only		100.00	exact
src/hudmsg.c	GetCannedSceneObjectMode	GetCannedSceneObjectMode		00401C72	WC2-only		100.00	exact
src/screens.c	InstallRasterDriverCallbacks	InstallRasterDriverCallbacks	00439C69	00402465	WC1-fuzzy-high		100.00	exact
src/screens.c	optimize	DrawClippedLine	00439E39	00402635	WC1-auto-vt		100.00	exact
src/screens.c	optimize	FillRasterClipCheckerboard	0043A83B	00403037	WC1-auto-vt		100.00	exact
src/screens.c	optimize	DrawRLEImage	0043A974	00403170	WC1-auto-vt		100.00	exact
src/screens.c	optimize	DrawRLEImageUnclipped	0043AD78	00403574	WC1-auto-vt		100.00	exact
src/screens.c	SetPaletteTranslationTable	SetPaletteTranslationTable	0043AE3F	0040363B	WC1-fuzzy-medium		100.00	exact
src/screens.c	optimize	DrawRLEImageColor	0043AE5E	0040365A	WC1-auto-vt		100.00	exact
src/screens.c	optimize	DrawRLEImageColorUnclipped	0043B336	00403B32	WC1-auto-vt		100.00	exact
src/screens.c	optimize	RotateRLEImage	0043B469	00403C65	WC1-auto-vt		100.00	exact
src/screens.c	optimize	GetRLEFrameBounds	0043C015	00404811	WC1-auto-vt		100.00	exact
src/screens.c	EncodeRasterClipToRLEFrame	EncodeRasterClipToRLEFrame	0043C18D	00404989	WC1-auto-vt		100.00	exact
src/screens.c	optimize	TranslateRLEFramePalette	0043C410	00404C0C	WC1-auto-vt		100.00	exact
src/screens.c	FillRasterClip	FillRasterClip	0043C808	00405004	WC1-auto-vt		100.00	exact
src/screens.c	BlitRasterClip	BlitRasterClip	0043C8E7	004050E3	WC1-auto-vt		100.00	exact
src/screens.c	ScrollRasterClipWrapped	ScrollRasterClipWrapped	0043CC83	0040547F	WC1-auto-vt		100.00	exact
src/screens.c	optimize	DrawRasterEllipse	0043CE80	0040567C	WC1-auto-vt		100.00	exact
src/screens.c	GetRLETransformTrig	GetRLETransformTrig	0043E2D3	00406ACF	WC1-auto-vt		100.00	exact
src/screens.c	CalculateRoundedRLEFixedProduct	CalculateRoundedRLEFixedProduct	0043E38B	00406B87	WC1-auto-vt		100.00	exact
src/screens.c	TransformRLEPoint	TransformRLEPoint	0043E3B1	00406BAD	WC1-auto-vt		100.00	exact
src/screens.c	GetRawImageHeight	GetRawImageHeight	0043E478	00406C74	WC1-auto-vt		100.00	exact
src/screens.c	GetRawFrameWidth	GetRawFrameWidth	0043E48B	00406C87	WC1-auto-vt		100.00	exact
src/screens.c	BlitSelectedRawFrames	BlitSelectedRawFrames	0043E63E	00406E3A	WC1-auto-vt		100.00	exact
src/screens.c	BlitRawScanline	BlitRawScanline	0043E675	00406E71	WC1-auto-vt		100.00	exact
src/screens.c	FindIFFChunkData	FindIFFChunkData	0043E784	00406F80	WC1-auto-vt		100.00	exact
src/screens.c	DecodeIFFImage	DecodeIFFImage	0043E7C6	00406FC2	WC1-auto-vt		100.00	exact
src/screens.c	CopyILBMPalette	CopyILBMPalette	0043E98D	00407189	WC1-auto-vt		100.00	exact
src/screens.c	GetILBMImageSize	GetILBMImageSize	0043E9BE	004071BA	WC1-auto-vt		100.00	exact
src/screens.c	DecodePCXImage	DecodePCXImage	0043E9EB	004071E7	WC1-auto-vt		100.00	exact
src/screens.c	CopyPCXPaletteFromFileTail	CopyPCXPaletteFromFileTail	0043EA6D	00407269	WC1-auto-vt		100.00	exact
src/screens.c	GetPCXImageSize	GetPCXImageSize	0043EA98	00407294	WC1-auto-vt		100.00	exact
src/screens.c	ResetGIFLZWDictionary	ResetGIFLZWDictionary	0043EABF	004072BB	WC1-auto-vt		100.00	exact
src/screens.c	ReadGIFDataSubBlockByte	ReadGIFDataSubBlockByte	0043EB07	00407303	WC1-auto-vt		100.00	exact
src/screens.c	ReadGIFLZWCode	ReadGIFLZWCode	0043EB20	0040731C	WC1-auto-vt		100.00	exact
src/screens.c	AppendGIFLZWDictionaryEntry	AppendGIFLZWDictionaryEntry	0043EB66	00407362	WC1-auto-vt		100.00	exact
src/screens.c	EmitGIFDecodedPixel	EmitGIFDecodedPixel	0043EBAC	004073A8	WC1-auto-vt		100.00	exact
src/screens.c	ExpandGIFLZWImage	ExpandGIFLZWImage	0043EC29	00407425	WC1-auto-vt		100.00	exact
src/screens.c	CopyGIFPalette	CopyGIFPalette	0043EE42	0040763E	WC1-auto-vt		100.00	exact
src/screens.c	GetGIFImageSize	GetGIFImageSize	0043EEA3	0040769F	WC1-auto-vt		100.00	exact
src/screens.c	GetRLEFrameDimensions	GetRLEFrameDimensions	0043EEDB	004076D7	WC1-auto-vt		100.00	exact
src/screens.c	GetRLEFrameExtents	GetRLEFrameExtents	0043EEFD	004076F9	WC1-auto-vt		100.00	exact
src/screens.c	ApplyRLEFramePalette	ApplyRLEFramePalette	0043EF7E	0040777A	WC1-auto-vt		100.00	exact
src/screens.c	CopyRLEFramePalette	CopyRLEFramePalette	0043EFC9	004077C5	WC1-auto-vt		100.00	exact
src/screens.c	SetRLEFramePalette	SetRLEFramePalette	0043F011	0040780D	WC1-auto-vt		100.00	exact
src/screens.c	GetRLEFrameCount	GetRLEFrameCount	0043F05B	00407857	WC1-auto-vt		100.00	exact
src/screens.c	CollectUniqueRLEImageFrames	CollectUniqueRLEImageFrames	0043F06E	0040786A	WC1-auto-vt		100.00	exact
src/screens.c	CollectUniqueRLEPaletteFrames	CollectUniqueRLEPaletteFrames	0043F0D0	004078CC	WC1-auto-vt		100.00	exact
src/screens.c	FadeRasterPaletteToPalette	FadeRasterPaletteToPalette	0043F425	00407C21	WC1-auto-vt		100.00	exact
src/screens.c	CollectRasterClipColours	CollectRasterClipColours	0043F5A9	00407DA5	WC1-auto-vt		100.00	exact
src/nav.c	DrawTitleSky	DrawTitleSky		0040809D	WC2-only		100.00	exact
src/nav.c	DrawTitleOrchestra	DrawTitleOrchestra		004080DF	WC2-only		100.00	exact
src/nav.c	DrawScaledTitleLogo	DrawScaledTitleLogo		004087FF	WC2-only		100.00	exact
src/nav.c	PushTitleOrchestraAway	PushTitleOrchestraAway		004088A9	WC2-only		100.00	exact
src/disk.c	PollSceneHotspotInput	PollSceneHotspotInput		0040963B	WC2-only		100.00	exact
src/brains.c	InitializeNewPilotCampaign	InitializeNewPilotCampaign		00409850	WC2-only		100.00	exact
src/cmpgn.c	ReleaseSpaceflightResources	ReleaseSpaceflightResources		00409B80	WC2-only		100.00	exact
src/brains.c	LoadStartingCampaignGlobals	LoadStartingCampaignGlobals		0040A27A	WC2-only		100.00	exact
src/brains.c	RunSelectedCampaign	RunSelectedCampaign		0040A2A3	WC2-only		100.00	exact
src/hudmsg.c	FrameTimerCallback	FrameTimerCallback	0042AFB0	0040A2D0	WC1-order-exact		100.00	exact
src/geom.c	get_ship_max_velocity	get_ship_max_velocity	004181C0	0040A3A0	WC1-manual-verified		100.00	exact
src/geom.c	drain_fuel	drain_fuel	00418280	0040A51D	WC1-order-semantics-verified		100.00	exact
src/geom.c	damage_ion_drive	damage_ion_drive	004182B0	0040A556	WC1-order-semantics-verified		100.00	exact
src/geom.c	GetShipAccelerationRate	GetShipAccelerationRate	004182F0	0040A5A0	WC1-callgraph-propagated		100.00	exact
src/geom.c	point_at	SetTbl0059bce0Fn8330	00418330	0040A691	WC1-fuzzy-low		100.00	exact
src/geom.c	look_at	DoLocalFn83A0	004183A0	0040A6F7	WC1-fuzzy-followup		100.00	exact
src/geom.c	position_relative	position_relative	004183D0	0040A725	WC1-fuzzy-low		100.00	exact
src/geom.c	position_relative_ijk	position_relative_ijk	00418420	0040A774	WC1-manual-verified		100.00	exact
src/geom.c	FixedToShortSaturating	FixedToShortSaturating	004184C0	0040A81B	WC1-fuzzy-medium		100.00	exact
src/geom.c	SignFixed	DoLocalFn8540	00418540	0040A8EB	WC1-fuzzy-medium		100.00	exact
